,id,retweet_count,favorite_count
4345,850333567704068097,361,3590
4346,850145622816686080,4133,17188
4347,850019790995546112,5308,21551
4348,849776966551130114,8236,32095
4349,849668094696017920,5379,0
4350,849412302885593088,3395,16732
4351,849336543269576704,2047,12051
4352,849051919805034497,9253,44752
4353,848690551926992896,4682,26621
4354,848324959059550208,4998,26150
4355,848213670039564288,813,8637
4356,848212111729840128,3344,17277
4357,847978865427394560,3541,0
4358,847971574464610304,467,0
4359,847962785489326080,5566,24821
4360,847842811428974592,1467,5810
4361,847617282490613760,456,7420
4362,847606175596138505,3672,19832
4363,847251039262605312,4655,21616
4364,847157206088847362,6371,21160
4365,847116187444137987,3473,22682
4366,846874817362120707,4278,21272
4367,846514051647705089,12650,47379
4368,846505985330044928,3378,14997
4369,846153765933735936,9877,33683
4370,846139713627017216,10713,32679
4371,846042936437604353,3141,16956
4372,845812042753855489,9551,31096
4373,845677943972139009,5218,26639
4374,845397057150107648,1993,8092
4375,845306882940190720,5879,24761
4376,845098359547420673,8392,0
4377,844979544864018432,2829,14473
4378,844973813909606400,3516,16076
4379,844704788403113984,11316,41196
4380,844580511645339650,3428,17507
4381,844223788422217728,2397,14483
4382,843981021012017153,3196,16045
4383,843856843873095681,5066,22763
4384,843604394117681152,2993,17958
4385,843235543001513987,6629,22871
4386,842846295480000512,3923,16176
4387,842765311967449089,1401,7185
4388,842535590457499648,3831,19258
4389,842163532590374912,6358,26103
4390,842115215311396866,3312,14927
4391,841833993020538882,16915,0
4392,841680585030541313,8503,27310
4393,841439858740625411,4037,13480
4394,841320156043304961,5951,21054
4395,841314665196081154,5166,16949
4396,841077006473256960,5823,24457
4397,840761248237133825,1926,0
4398,840728873075638272,17785,0
4399,840698636975636481,3,195
4400,840696689258311684,1086,13133
4401,840632337062862849,1926,9584
4402,840370681858686976,5012,17585
4403,840268004936019968,6303,20584
4404,839990271299457024,2531,14353
4405,839549326359670784,8559,29429
4406,839290600511926273,155,0
4407,839239871831150596,7208,29083
4408,838952994649550848,4391,20980
4409,838921590096166913,2285,11947
4410,838916489579200512,37,0
4411,838831947270979586,12218,0
4412,838561493054533637,1465,11668
4413,838476387338051585,5320,24212
4414,838201503651401729,11177,0
4415,838150277551247360,358,1794
4416,838085839343206401,0,149
4417,838083903487373313,3468,18865
4418,837820167694528512,8688,36603
4419,837482249356513284,488,4117
4420,837471256429613056,2552,13725
4421,837366284874571778,5843,22634
4422,837110210464448512,2650,17144
4423,836989968035819520,2538,13631
4424,836753516572119041,5096,20618
4425,836677758902222849,2451,13513
4426,836648853927522308,608,0
4427,836397794269200385,30479,0
4428,836380477523124226,3244,15769
4429,836260088725786625,4734,22761
4430,836001077879255040,4773,20492
4431,835685285446955009,9055,0
4432,835574547218894849,4011,19103
4433,835536468978302976,1882,0
4434,835309094223372289,23297,0
4435,835297930240217089,3304,17569
4436,835264098648616962,1882,8333
4437,835246439529840640,81,2237
4438,835172783151792128,6362,28026
4439,835152434251116546,3355,24109
4440,834931633769889797,1825,11626
4441,834786237630337024,6039,22638
4442,834574053763584002,2806,14717
4443,834477809192075265,11818,0
4444,834458053273591808,1855,10321
4445,834209720923721728,5308,22132
4446,834167344700198914,4022,16902
4447,834089966724603904,2357,10785
4448,834086379323871233,2454,14026
4449,833863086058651648,2665,14398
4450,833826103416520705,3812,16468
4451,833732339549220864,241,0
4452,833722901757046785,3552,22201
4453,833479644947025920,2290,15967
4454,833124694597443584,5379,21722
4455,832998151111966721,2457,14304
4456,832769181346996225,42,0
4457,832757312314028032,4018,18094
4458,832682457690300417,3270,12778
4459,832645525019123713,577,3138
4460,832636094638288896,3110,17064
4461,832397543355072512,2475,12866
4462,832369877331693569,3541,18458
4463,832273440279240704,2596,12153
4464,832215909146226688,6877,0
4465,832215726631055365,10414,0
4466,832088576586297345,2,72
4467,832040443403784192,10815,0
4468,832032802820481025,5183,19237
4469,831939777352105988,6835,25855
4470,831926988323639298,36,367
4471,831911600680497154,7261,29793
4472,831670449226514432,2015,11245
4473,831650051525054464,2171,7734
4474,831552930092285952,2557,9702
4475,831322785565769729,1698,9875
4476,831315979191906304,1236,7000
4477,831309418084069378,2710,12598
4478,831262627380748289,2285,12827
4479,830956169170665475,1678,8585
4480,830583320585068544,18766,72111
4481,830173239259324417,6360,0
4482,830097400375152640,3351,10599
4483,829878982036299777,5595,0
4484,829861396166877184,2187,13200
4485,829501995190984704,11818,34223
4486,829449946868879360,2267,11304
4487,829374341691346946,10392,37379
4488,829141528400556032,8267,26457
4489,829011960981237760,18095,57179
4490,828801551087042563,3795,0
4491,828770345708580865,6556,27589
4492,828708714936930305,12508,39515
4493,828650029636317184,1499,10269
4494,828409743546925057,1281,6779
4495,828408677031882754,1430,8256
4496,828381636999917570,2484,13628
4497,828376505180889089,1186,7988
4498,828372645993398273,3263,13525
4499,828361771580813312,191,2369
4500,828046555563323392,3188,12712
4501,828011680017821696,2391,11181
4502,827933404142436356,5839,21781
4503,827653905312006145,3348,16693
4504,827600520311402496,1055,8015
4505,827324948884643840,3418,17167
4506,827199976799354881,2505,11443
4507,826958653328592898,5595,23344
4508,826848821049180160,11481,39513
4509,826615380357632002,4402,0
4510,826598799820865537,285,5533
4511,826598365270007810,2625,10893
4512,826476773533745153,4689,19924
4513,826240494070030336,2892,14344
4514,826204788643753985,1049,5272
4515,826115272272650244,3501,16973
4516,825876512159186944,2093,11323
4517,825829644528148480,2783,13776
4518,825535076884762624,19239,56303
4519,825147591692263424,5117,19820
4520,825120256414846976,1441,0
4521,825026590719483904,1441,6895
4522,824796380199809024,6141,0
4523,824775126675836928,3948,16222
4524,824663926340194305,1942,10910
4525,824325613288833024,11609,12772
4526,824297048279236611,4327,16288
4527,824025158776213504,665,5168
4528,823939628516474880,3035,11540
4529,823719002937630720,12618,0
4530,823699002998870016,2703,13625
4531,823581115634085888,2968,14132
4532,823333489516937216,29,758
4533,823322678127919110,4515,17093
4534,823269594223824897,11065,0
4535,822975315408461824,3860,18781
4536,822872901745569793,49261,143672
4537,822859134160621569,2560,14319
4538,822647212903690241,7186,0
4539,822610361945911296,3323,16007
4540,822489057087389700,7186,19705
4541,822462944365645825,16595,31108
4542,822244816520155136,11065,38053
4543,822163064745328640,5413,0
4544,821886076407029760,2631,12349
4545,821813639212650496,3748,0
4546,821765923262631936,1864,9161
4547,821522889702862852,1981,8705
4548,821421320206483457,6276,0
4549,821407182352777218,4899,12810
4550,821153421864615936,10,276
4551,821149554670182400,2263,9504
4552,821107785811234820,2396,10440
4553,821044531881721856,2570,13741
4554,820837357901512704,7512,0
4555,820749716845686786,11177,34327
4556,820690176645140481,3625,13284
4557,820494788566847489,634,0
4558,820446719150292993,2905,0
4559,820314633777061888,634,3630
4560,820078625395449857,7058,21533
4561,820013781606658049,1328,0
4562,819952236453363712,1328,5798
4563,819924195358416896,5450,14005
4564,819711362133872643,3524,14626
4565,819588359383371776,2215,10398
4566,819347104292290561,1349,7853
4567,819238181065359361,453,2494
4568,819227688460238848,7512,25146
4569,819015337530290176,41109,0
4570,819015331746349057,21212,0
4571,819006400881917954,21212,49074
4572,819004803107983360,41109,93847
4573,818646164899774465,23423,0
4574,818627210458333184,8359,24157
4575,818614493328580609,2904,10742
4576,818588835076603904,6931,0
4577,818536468981415936,2786,11894
4578,818307523543449600,9131,0
4579,818259473185828864,2561,11985
4580,818145370475810820,2922,13394
4581,817908911860748288,889,5258
4582,817827839487737858,30479,56521
4583,817777686764523521,2998,11651
4584,817536400337801217,3413,12852
4585,817502432452313088,3815,0
4586,817423860136083457,16914,37370
4587,817415592588222464,1083,6121
4588,817181837579653120,9580,0
4589,817171292965273600,2260,9502
4590,817120970343411712,2947,13220
4591,817056546584727552,1859,9335
4592,816829038950027264,5320,0
4593,816816676327063552,2298,10889
4594,816697700272001025,2476,10678
4595,816450570814898180,9131,33339
4596,816336735214911488,2203,9382
4597,816091915477250048,2425,9728
4598,816062466425819140,1180,0
4599,816014286006976512,5987,0
4600,815990720817401858,1180,5441
4601,815966073409433600,9580,24525
4602,815745968457060357,4649,0
4603,815736392542261248,2551,10720
4604,815639385530101762,1855,8972
4605,815390420867969024,4283,11262
4606,814986499976527872,1460,8325
4607,814638523311648768,3053,12294
4608,814578408554463233,6559,0
4609,814530161257443328,2093,9458
4610,814153002265309185,9799,31380
4611,813944609378369540,3638,0
4612,813910438903693312,2121,10132
4613,813812741911748608,15802,39658
4614,813800681631023104,1994,9117
4615,813217897535406080,8224,20392
4616,813202720496779264,2030,10005
4617,813187593374461952,4924,21670
4618,813172488309972993,2168,10195
4619,813157409116065792,2494,8448
4620,813142292504645637,2657,9185
4621,813130366689148928,499,4873
4622,813127251579564032,3541,12970
4623,813112105746448384,3118,11285
4624,813096984823349248,4081,11491
4625,813081950185472002,3124,10789
4626,813066809284972545,2193,8688
4627,813051746834595840,8250,22873
4628,812781120811126785,2154,8261
4629,812747805718642688,7845,0
4630,812709060537683968,1614,7235
4631,812503143955202048,1382,6653
4632,812466873996607488,2174,8737
4633,812372279581671427,4142,14959
4634,811985624773361665,1590,7947
4635,811744202451197953,1823,8255
4636,811647686436880384,837,6091
4637,811627233043480576,3538,14002
4638,811386762094317568,7226,22834
4639,810984652412424192,1613,5837
4640,810896069567610880,2023,9888
4641,810657578271330305,2982,11988
4642,810284430598270976,12948,38808
4643,810254108431155201,3795,16063
4644,809920764300447744,4402,16922
4645,809808892968534016,5552,0
4646,809448704142938112,1661,7576
4647,809220051211603969,6360,21804
4648,809084759137812480,3954,14440
4649,808838249661788160,3433,11041
4650,808733504066486276,2442,8635
4651,808501579447930884,2924,12336
4652,808344865868283904,23423,46466
4653,808134635716833280,6742,0
4654,808106460588765185,2461,9534
4655,808001312164028416,3991,13752
4656,807621403335917568,4158,15959
4657,807106840509214720,61266,123238
4658,807059379405148160,8290,0
4659,807010152071229440,4305,14257
4660,806629075125202948,39570,82376
4661,806620845233815552,6235,0
4662,806576416489959424,2180,5291
4663,806542213899489280,2683,11169
4664,806242860592926720,13229,0
4665,806219024703037440,1356,7009
4666,805958939288408065,6065,0
4667,805932879469572096,2145,9031
4668,805826884734976000,2069,7188
4669,805823200554876929,9110,0
4670,805520635690676224,1870,6267
4671,805487436403003392,2858,9586
4672,805207613751304193,1920,8511
4673,804738756058218496,4354,15043
4674,804475857670639616,2274,6744
4675,804413760345620481,3632,0
4676,804026241225523202,18333,48827
4677,803773340896923648,3131,11004
4678,803692223237865472,8416,0
4679,803638050916102144,4690,12022
4680,803380650405482500,2102,8472
4681,803321560782307329,6039,0
4682,803276597545603072,2792,10985
4683,802952499103731712,2267,9886
4684,802624713319034886,3310,0
4685,802600418706604034,1660,7799
4686,802572683846291456,2836,9791
4687,802323869084381190,6615,17784
4688,802265048156610565,1538,6936
4689,802239329049477120,2943,9930
4690,802185808107208704,305,0
4691,801958328846974976,1930,8453
4692,801854953262350336,263,1924
4693,801538201127157760,2328,8962
4694,801285448605831168,937,6648
4695,801167903437357056,6742,26869
4696,801127390143516673,4498,0
4697,801115127852503040,2362,8839
4698,800859414831898624,109,757
4699,800855607700029440,1841,0
4700,800751577355128832,3130,11492
4701,800513324630806528,3402,14401
4702,800459316964663297,2425,10348
4703,800443802682937345,4902,0
4704,800388270626521089,3161,12213
4705,800188575492947969,4452,0
4706,800141422401830912,2905,16761
4707,800018252395122689,14921,31123
4708,799774291445383169,5320,0
4709,799757965289017345,2443,9211
4710,799422933579902976,2157,8806
4711,799308762079035393,6278,0
4712,799297110730567681,3145,10862
4713,799063482566066176,2785,8855
4714,798933969379225600,5071,14430
4715,798925684722855936,1623,8127
4716,798705661114773508,7496,0
4717,798701998996647937,8851,0
4718,798697898615730177,7375,0
4719,798694562394996736,5638,0
4720,798686750113755136,2627,0
4721,798682547630837760,5365,0
4722,798673117451325440,6302,0
4723,798665375516884993,4408,0
4724,798644042770751489,2094,0
4725,798628517273620480,2220,0
4726,798585098161549313,6465,0
4727,798576900688019456,6671,0
4728,798340744599797760,3811,0
4729,798209839306514432,2883,11358
4730,797971864723324932,3562,12775
4731,797545162159308800,5490,15903
4732,797236660651966464,7497,21921
4733,797165961484890113,32,253
4734,796904159865868288,10102,0
4735,796865951799083009,2148,8405
4736,796759840936919040,3470,13014
4737,796563435802726400,8293,0
4738,796484825502875648,1994,8314
4739,796387464403357696,4715,12095
4740,796177847564038144,16217,0
4741,796149749086875649,16217,35524
4742,796125600683540480,2023,5424
4743,796116448414461957,2739,9951
4744,796080075804475393,2620,9258
4745,796031486298386433,4182,11847
4746,795464331001561088,26969,54649
4747,795400264262053889,3241,11076
4748,795076730285391872,6141,17799
4749,794983741416415232,3817,0
4750,794926597468000259,2623,11276
4751,794355576146903043,11661,0
4752,794332329137291264,2995,10481
4753,794205286408003585,3769,10108
4754,793962221541933056,5552,18484
4755,793845145112371200,2121,10096
4756,793614319594401792,3540,0
4757,793601777308463104,1850,8742
4758,793500921481273345,2699,11734
4759,793286476301799424,10414,27019
4760,793271401113350145,2670,9471
4761,793256262322548741,9431,21920
4762,793241302385262592,3713,11562
4763,793226087023144960,3234,10787
4764,793210959003287553,3197,9804
4765,793195938047070209,6357,16744
4766,793180763617361921,2242,7581
4767,793165685325201412,3153,10311
4768,793150605191548928,1934,6774
4769,793135492858580992,2808,7082
4770,793120401413079041,4412,13914
4771,792913359805018113,4554,15751
4772,792883833364439040,4832,12405
4773,792773781206999040,1905,8052
4774,792394556390137856,4858,14816
4775,792050063153438720,2031,7879
4776,791821351946420224,23809,0
4777,791784077045166082,10944,0
4778,791780927877898241,4301,0
4779,791774931465953280,25171,49431
4780,791672322847637504,3540,12882
4781,791406955684368384,4649,14398
4782,791312159183634433,2867,9641
4783,791026214425268224,4676,0
4784,790987426131050500,2416,10869
4785,790946055508652032,5320,18223
4786,790723298204217344,2623,0
4787,790698755171364864,2154,8996
4788,790581949425475584,8102,22672
4789,790337589677002753,2110,8584
4790,790277117346975746,3638,13776
4791,790227638568808452,4055,0
4792,789986466051088384,2623,10164
4793,789960241177853952,4704,0
4794,789903600034189313,4677,11399
4795,789628658055020548,2013,8274
4796,789599242079838210,2187,7446
4797,789530877013393408,3817,12897
4798,789314372632018944,2609,9435
4799,789280767834746880,5600,0
4800,789268448748703744,2930,10012
4801,789137962068021249,3154,10650
4802,788908386943430656,14027,30025
4803,788765914992902144,11661,30067
4804,788552643979468800,8178,0
4805,788412144018661376,6006,17106
4806,788178268662984705,2410,7942
4807,788150585577050112,1476,6741
4808,788070120937619456,3854,0
4809,788039637453406209,1494,6725
4810,787810552592695296,3445,9518
4811,787717603741622272,3142,11192
4812,787397959788929025,3198,11877
4813,787322443945877504,1974,8547
4814,787111942498508800,7576,0
4815,786963064373534720,9055,29104
4816,786729988674449408,2737,0
4817,786709082849828864,6877,19912
4818,786664955043049472,2904,11697
4819,786595970293370880,3507,10298
4820,786363235746385920,3959,11949
4821,786286427768250368,3241,8753
4822,786233965241827333,5413,16806
4823,786051337297522688,174,1578
4824,786036967502913536,7985,0
4825,785927819176054784,3564,12459
4826,785872687017132033,2063,7319
4827,785639753186217984,2497,8549
4828,785533386513321988,2274,9997
4829,785515384317313025,1430,6675
4830,785264754247995392,1851,7962
4831,785170936622350336,5496,13258
4832,784826020293709826,3632,11119
4833,784517518371221505,2866,9827
4834,784431430411685888,1447,6221
4835,784183165795655680,9110,22040
4836,784057939640352768,12618,32754
4837,783839966405230592,12218,32939
4838,783821107061198850,2217,8057
4839,783695101801398276,3628,11422
4840,783466772167098368,2544,9268
4841,783391753726550016,6219,18498
4842,783347506784731136,6332,0
4843,783334639985389568,13229,31995
4844,783085703974514689,2498,8917
4845,782969140009107456,8290,26410
4846,782747134529531904,1569,8164
4847,782722598790725632,6065,18884
4848,782598640137187329,2122,8531
4849,782305867769217024,6276,18236
4850,782021823840026624,7041,0
4851,781955203444699136,3793,12132
4852,781661882474196992,3054,11422
4853,781655249211752448,1258,4376
4854,781524693396357120,6235,22703
4855,781308096455073793,2869,7796
4856,781251288990355457,2370,9246
4857,781163403222056960,3071,10679
4858,780931614150983680,8293,23658
4859,780858289093574656,2249,7857
4860,780800785462489090,1461,6032
4861,780601303617732608,3748,13227
4862,780543529827336192,1959,6889
4863,780496263422808064,4194,0
4864,780476555013349377,133,0
4865,780459368902959104,1197,5774
4866,780192070812196864,2525,9525
4867,780092040432480260,2587,0
4868,780074436359819264,5632,13406
4869,779834332596887552,7985,20805
4870,779377524342161408,3511,9644
4871,779124354206535695,20730,0
4872,779123168116150273,4099,12896
4873,779056095788752897,5097,16169
4874,778990705243029504,8207,21883
4875,778774459159379968,11206,0
4876,778764940568104960,413,936
4877,778748913645780993,1503,7540
4878,778650543019483137,1681,6311
4879,778624900596654080,1137,5075
4880,778408200802557953,4888,14879
4881,778396591732486144,13778,0
4882,778383385161035776,1237,6384
4883,778286810187399168,3724,11333
4884,778039087836069888,2975,9248
4885,778027034220126208,1830,7166
4886,777953400541634568,3959,0
4887,777885040357281792,1845,6938
4888,777684233540206592,3310,12265
4889,777641927919427584,4798,0
4890,777621514455814149,2809,9548
4891,777189768882946048,4856,15610
4892,776819012571455488,15411,0
4893,776813020089548800,1359,5327
4894,776477788987613185,3151,9673
4895,776249906839351296,10316,0
4896,776218204058357768,17963,32727
4897,776201521193218049,2828,10465
4898,776113305656188928,4902,12826
4899,776088319444877312,171,2002
4900,775898661951791106,17380,0
4901,775842724423557120,3016,12765
4902,775733305207554048,4498,15102
4903,775729183532220416,5153,14085
4904,775364825476165632,3357,8124
4905,775350846108426240,4402,11070
4906,775085132600442880,5320,16953
4907,774757898236878852,1981,9295
4908,774639387460112384,1953,7329
4909,774314403806253056,6278,23721
4910,773985732834758656,4361,11707
4911,773922284943896577,1939,6963
4912,773704687002451968,1835,7185
4913,773670353721753600,1454,5807
4914,773547596996571136,6931,24030
4915,773336787167145985,5731,0
4916,773308824254029826,8392,25284
4917,773247561583001600,3595,10204
4918,773191612633579521,4608,10885
4919,772877495989305348,4364,9358
4920,772826264096874500,2607,8689
4921,772615324260794368,3779,0
4922,772581559778025472,1905,7056
4923,772193107915964416,1556,6538
4924,772152991789019136,1263,4106
4925,772117678702071809,819,4080
4926,772114945936949249,527,2948
4927,772102971039580160,1037,4363
4928,771908950375665664,2119,7162
4929,771770456517009408,3811,13086
4930,771500966810099713,2933,8996
4931,771380798096281600,5731,11483
4932,771171053431250945,8467,0
4933,771136648247640064,3270,10008
4934,771102124360998913,1610,6768
4935,771014301343748096,1853,7493
4936,771004394259247104,246,0
4937,770787852854652928,1372,5397
4938,770772759874076672,1583,5648
4939,770743923962707968,50999,0
4940,770655142660169732,1960,7972
4941,770414278348247044,2311,6856
4942,770293558247038976,1670,6783
4943,770093767776997377,3410,0
4944,770069151037685760,2581,8243
4945,769940425801170949,10815,34245
4946,769695466921623552,1863,6961
4947,769335591808995329,8602,0
4948,769212283578875904,1919,5877
4949,768970937022709760,7333,15679
4950,768909767477751808,3031,0
4951,768855141948723200,1002,4574
4952,768609597686943744,1349,4480
4953,768596291618299904,1433,5472
4954,768554158521745409,6527,0
4955,768473857036525572,3839,14802
4956,768193404517830656,3959,11869
4957,767884188863397888,1576,5178
4958,767754930266464257,6039,17448
4959,767500508068192258,2611,8141
4960,767191397493538821,4275,13357
4961,767122157629476866,3189,10998
4962,766864461642756096,6340,0
4963,766793450729734144,1524,5533
4964,766714921925144576,428,2823
4965,766693177336135680,884,4394
4966,766423258543644672,1778,6548
4967,766313316352462849,2112,7364
4968,766078092750233600,2897,0
4969,766069199026450432,976,4655
4970,766008592277377025,554,4059
4971,765719909049503744,2407,7863
4972,765669560888528897,1362,5643
4973,765395769549590528,3783,28599
4974,765371061932261376,2406,7698
4975,765222098633691136,3779,12636
4976,764857477905154048,1970,6961
4977,764259802650378240,1699,6583
4978,763956972077010945,61,798
4979,763837565564780549,4676,13714
4980,763183847194451968,1653,5892
4981,763167063695355904,3380,0
4982,763103485927849985,2539,7987
4983,762699858130116608,4055,13233
4984,762471784394268675,7301,12271
4985,762464539388485633,4704,11248
4986,762316489655476224,1260,5245
4987,762035686371364864,17441,34748
4988,761976711479193600,2252,5877
4989,761750502866649088,4404,0
4990,761745352076779520,954,4628
4991,761672994376806400,32439,53769
4992,761599872357261312,1310,4488
4993,761371037149827077,19975,0
4994,761334018830917632,1613,5675
4995,761292947749015552,1229,4852
4996,761227390836215808,1725,5781
4997,761004547850530816,3854,12230
4998,760893934457552897,1080,4150
4999,760656994973933572,2144,7171
5000,760641137271070720,1441,5378
5001,760539183865880579,4044,8223
5002,760521673607086080,1560,4597
5003,760290219849637889,12805,29059
5004,760252756032651264,964,4275
5005,760190180481531904,2016,6201
5006,760153949710192640,37,0
5007,759943073749200896,2326,6452
5008,759923798737051648,6340,15949
5009,759846353224826880,2211,7286
5010,759793422261743616,2125,6481
5011,759566828574212096,23616,0
5012,759557299618865152,1309,5100
5013,759447681597108224,2737,9231
5014,759446261539934208,546,1815
5015,759197388317847553,2165,6577
5016,759159934323924993,1308,0
5017,759099523532779520,4674,15765
5018,759047813560868866,2243,7072
5019,758854675097526272,994,3844
5020,758828659922702336,4261,12131
5021,758740312047005698,1779,6210
5022,758474966123810816,1101,4138
5023,758467244762497024,2476,5217
5024,758405701903519748,2139,5640
5025,758355060040593408,1206,3721
5026,758099635764359168,11206,20836
5027,758041019896193024,421,2944
5028,757741869644341248,3608,7465
5029,757729163776290825,9053,0
5030,757725642876129280,1360,4924
5031,757611664640446465,1240,4935
5032,757597904299253760,323,0
5033,757596066325864448,1178,4726
5034,757400162377592832,7579,16434
5035,757393109802180609,1942,6330
5036,757354760399941633,1585,4905
5037,756998049151549440,2209,6793
5038,756939218950160384,2231,7208
5039,756651752796094464,1473,5505
5040,756526248105566208,4037,11289
5041,756303284449767430,1200,4285
5042,756288534030475264,19406,45868
5043,756275833623502848,1700,6973
5044,755955933503782912,3198,7937
5045,755206590534418437,5980,17831
5046,755110668769038337,12310,22975
5047,754874841593970688,8929,0
5048,754856583969079297,2799,7444
5049,754747087846248448,580,2791
5050,754482103782404096,2160,5744
5051,754449512966619136,819,4075
5052,754120377874386944,2588,8486
5053,754011816964026368,4000,9535
5054,753655901052166144,2426,6333
5055,753420520834629632,3971,8570
5056,753398408988139520,2127,6270
5057,753375668877008896,2587,8239
5058,753298634498793472,6424,0
5059,753294487569522689,1156,3690
5060,753039830821511168,23297,40201
5061,753026973505581056,1082,4216
5062,752932432744185856,7576,13676
5063,752917284578922496,1745,7442
5064,752701944171524096,3199,0
5065,752682090207055872,1786,6515
5066,752660715232722944,1745,4778
5067,752568224206688256,2538,6013
5068,752519690950500352,3815,7981
5069,752334515931054080,1225,4138
5070,752309394570878976,18514,0
5071,752173152931807232,2050,6444
5072,751950017322246144,1033,3341
5073,751937170840121344,1489,5655
5074,751830394383790080,2168,6284
5075,751793661361422336,3243,6348
5076,751598357617971201,3357,8537
5077,751583847268179968,1238,4781
5078,751538714308972544,1402,5444
5079,751456908746354688,1098,3463
5080,751251247299190784,6517,13534
5081,751205363882532864,2029,6821
5082,751132876104687617,1444,5510
5083,750868782890057730,1545,5186
5084,750719632563142656,5600,14302
5085,750506206503038976,1275,4820
5086,750429297815552001,4798,14259
5087,750383411068534784,1262,4910
5088,750381685133418496,35,744
5089,750147208377409536,1070,3341
5090,750132105863102464,1400,3920
5091,750117059602808832,1436,4664
5092,750101899009982464,932,3295
5093,750086836815486976,603,2345
5094,750071704093859840,3709,8476
5095,750056684286914561,984,3379
5096,750041628174217216,686,3430
5097,750026558547456000,872,2931
5098,750011400160841729,1006,3507
5099,749996283729883136,891,3268
5100,749981277374128128,2711,5520
5101,749774190421639168,1454,5023
5102,749417653287129088,1854,6597
5103,749403093750648834,607,2834
5104,749395845976588288,3842,9291
5105,749317047558017024,2451,5928
5106,749075273010798592,2297,6234
5107,749064354620928000,1676,5180
5108,749036806121881602,866,3347
5109,748977405889503236,3782,11599
5110,748932637671223296,2492,6322
5111,748705597323898880,1042,2986
5112,748699167502000129,1767,5114
5113,748692773788876800,1472,4577
5114,748575535303884801,2206,6558
5115,748568946752774144,747,2357
5116,748346686624440324,1368,5632
5117,748337862848962560,4570,8281
5118,748324050481647620,845,4001
5119,748307329658011649,792,3966
5120,748220828303695873,8618,15242
5121,747963614829678593,2384,6255
5122,747933425676525569,2825,7153
5123,747885874273214464,1093,3183
5124,747844099428986880,824,3026
5125,747816857231626240,1284,5234
5126,747651430853525504,174,1489
5127,747648653817413632,6454,13905
5128,747600769478692864,603,2502
5129,747594051852075008,1168,3974
5130,747512671126323200,1748,5994
5131,747461612269887489,1145,4174
5132,747439450712596480,2130,5862
5133,747242308580548608,3183,0
5134,747219827526344708,1739,5687
5135,747204161125646336,1011,3651
5136,747103485104099331,4428,10332
5137,746906459439529985,328,3111
5138,746872823977771008,2369,6447
5139,746818907684614144,1895,5699
5140,746790600704425984,1762,5241
5141,746757706116112384,4301,10278
5142,746726898085036033,1977,6503
5143,746542875601690625,2055,5419
5144,746521445350707200,1085,0
5145,746507379341139972,1193,5002
5146,746369468511756288,1814,6505
5147,746131877086527488,2433,7417
5148,746056683365994496,907,3817
5149,745789745784041472,1174,4352
5150,745712589599014916,2565,7505
5151,745433870967832576,2803,7648
5152,745422732645535745,2694,9222
5153,745314880350101504,3061,7702
5154,745074613265149952,3875,8419
5155,745057283344719872,2524,7786
5156,744995568523612160,692,3218
5157,744971049620602880,2962,8470
5158,744709971296780288,1714,6021
5159,744334592493166593,2363,7262
5160,744234799360020481,77535,128492
5161,744223424764059648,413,1828
5162,743980027717509120,1202,4467
5163,743895849529389061,1053,3919
5164,743835915802583040,2311,0
5165,743609206067040256,1513,4819
5166,743595368194129920,7242,19852
5167,743545585370791937,1037,3782
5168,743510151680958465,4068,8484
5169,743253157753532416,1333,4539
5170,743222593470234624,2103,6664
5171,743210557239623680,1506,4121
5172,742534281772302336,3905,7565
5173,742528092657332225,2189,4779
5174,742465774154047488,4265,7788
5175,742423170473463808,4194,10589
5176,742385895052087300,2192,7305
5177,742161199639494656,1511,4660
5178,742150209887731712,1722,5536
5179,741793263812808706,1661,4890
5180,741743634094141440,3039,8772
5181,741438259667034112,918,3944
5182,741303864243200000,3557,9432
5183,741099773336379392,6082,10762
5184,741067306818797568,3410,10137
5185,740995100998766593,3047,6875
5186,740711788199743490,1028,3662
5187,740699697422163968,859,3045
5188,740676976021798912,7496,19476
5189,740373189193256964,14654,37253
5190,740365076218183684,481,2664
5191,740359016048689152,941,3544
5192,740214038584557568,2163,7179
5193,739979191639244800,6527,21414
5194,739932936087216128,1184,4355
5195,739844404073074688,934,4064
5196,739623569819336705,1502,4093
5197,739606147276148736,1822,5783
5198,739544079319588864,23616,42714
5199,739485634323156992,3227,7737
5200,739238157791694849,50999,73503
5201,738891149612572673,6,115
5202,738885046782832640,1250,4041
5203,738883359779196928,892,3589
5204,738537504001953792,1717,5466
5205,738402415918125056,934,3512
5206,738184450748633089,1328,4635
5207,738166403467907072,3744,9434
5208,738156290900254721,726,2711
5209,737826014890496000,1949,5647
5210,737800304142471168,3807,10712
5211,737678689543020544,1468,5413
5212,737445876994609152,4911,11069
5213,737322739594330112,882,3870
5214,737310737551491075,8136,15738
5215,736736130620620800,1918,4631
5216,736392552031657984,8178,19046
5217,736365877722001409,1369,4291
5218,736225175608430592,3039,8713
5219,736010884653420544,3263,8478
5220,735991953473572864,1260,3863
5221,735648611367784448,1199,4309
5222,735635087207878657,2592,6640
5223,735274964362878976,5589,13942
5224,735256018284875776,967,3599
5225,735137028879360001,1059,3352
5226,734912297295085568,564,2928
5227,734787690684657664,6910,13458
5228,734776360183431168,592,2686
5229,734559631394082816,432,1605
5230,733828123016450049,854,3851
5231,733822306246479872,1105,3936
5232,733482008106668032,1041,3365
5233,733460102733135873,1408,4511
